unit,cycle,actual_RUL,ANN_prediction,CNN_prediction,ANN_abs_error,CNN_abs_error,ANN_CNN_disagreement,ANN_CNN_average
93,94,61,110.79187,109.73968,49.79187,48.73968000000001,1.052189999999996,110.265775
93,95,60,115.509224,112.06802,55.509224,52.06802,3.441203999999999,113.788622
93,96,59,124.08067,125.45803,65.08067,66.45803,1.377359999999996,124.76935
93,97,58,131.24893,139.17119,73.24893,81.17119,7.922259999999994,135.21006
93,98,57,114.83212,117.34355,57.83212,60.34354999999999,2.51142999999999,116.087835
93,99,56,138.6236,137.71962,82.62360000000001,81.71961999999999,0.9039800000000184,138.17161
93,100,55,114.19317,119.61896,59.193169999999995,64.61896,5.425790000000006,116.906065
93,101,54,113.53467,115.81819,59.534670000000006,61.81819,2.283519999999996,114.67643
93,102,53,97.24746,104.81071,44.24746,51.81071,7.5632499999999965,101.029085
93,103,52,114.74727,122.27397,62.74727,70.27397,7.526700000000005,118.51062
93,104,51,119.75089,114.368416,68.75089,63.368416,5.382474000000002,117.059653
93,105,50,105.53134,120.49293,55.53134,70.49293,14.96159,113.012135
93,106,49,119.37874,125.02419,70.37874,76.02419,5.645450000000011,122.201465
93,107,48,93.10486,98.66587,45.10486,50.66587,5.561009999999996,95.885365
93,108,47,102.88901,111.57188,55.88901,64.57188,8.682869999999994,107.230445
93,109,46,82.941284,84.60578,36.941284,38.60578,1.6644959999999998,83.77353199999999
93,110,45,84.89428,110.380615,39.894279999999995,65.380615,25.48633500000001,97.6374475
93,111,44,97.305984,128.38617,53.305983999999995,84.38616999999999,31.080186,112.846077
93,112,43,114.87455,103.70865,71.87455,60.708650000000006,11.165899999999992,109.2916
93,113,42,98.92866,112.45432,56.928659999999994,70.45432,13.525660000000002,105.69149
93,114,41,81.54749,106.88871,40.54749,65.88871,25.341220000000007,94.2181
93,115,40,91.43689,100.14962,51.436890000000005,60.14962,8.712729999999993,95.793255
93,116,39,92.472984,96.397385,53.472984,57.397385,3.924401000000003,94.4351845
93,117,38,99.42214,106.6504,61.42214,68.6504,7.228260000000006,103.03627
93,118,37,64.71754,79.49972,27.71754,42.49972,14.782179999999997,72.10863
93,119,36,87.12294,87.02506,51.12294,51.02506,0.0978800000000035,87.074
93,120,35,77.593475,73.70585,42.593475,38.70585,3.887625,75.6496625
93,121,34,90.48333,78.26691,56.483329999999995,44.26691,12.21642,84.37512
93,122,33,84.34259,87.06455,51.34259,54.06455,2.7219599999999957,85.70357
93,123,32,85.85358,78.00171,53.853579999999994,46.00171,7.851869999999991,81.927645
93,124,31,82.91998,95.99755,51.919979999999995,64.99755,13.077570000000009,89.458765
93,125,30,41.948055,49.630043,11.948054999999997,19.630043,7.681988000000004,45.789049
93,126,29,49.97571,55.82022,20.97571,26.82022,5.84451,52.897965
93,127,28,67.41285,78.27857,39.412850000000006,50.27857,10.865719999999996,72.84571
93,128,27,54.594723,60.951378,27.594723,33.951378,6.356654999999996,57.7730505
93,129,26,64.594696,66.29327,38.594696,40.29327000000001,1.6985740000000078,65.443983
93,130,25,60.444386,49.393127,35.444386,24.393127,11.051259000000002,54.9187565
93,131,24,69.36267,59.11382,45.362669999999994,35.11382,10.248849999999996,64.23824499999999
93,132,23,56.238056,56.450317,33.238056,33.450317,0.212260999999998,56.3441865
93,133,22,39.7229,44.886066,17.722900000000003,22.886066,5.163165999999997,42.304483000000005
93,134,21,33.017994,44.241318,12.017994000000002,23.241318,11.223323999999998,38.629656
93,135,20,39.37833,37.93708,19.37833,17.93708,1.4412499999999966,38.657705
93,136,19,44.404987,51.165306,25.404987,32.165306,6.760319000000003,47.7851465
93,137,18,26.938295,40.004032,8.938295,22.004032,13.065737000000002,33.4711635
93,138,17,19.99702,35.925842,2.997019999999999,18.925842000000003,15.928822000000004,27.961431
93,139,16,42.06185,44.23787,26.06185,28.23787,2.176020000000001,43.14986
93,140,15,14.374674,25.702654,0.6253259999999994,10.702654,11.327979999999998,20.038664
93,141,14,18.620388,35.788006,4.620387999999998,21.788006000000003,17.167618000000004,27.204197
93,142,13,34.998707,39.71449,21.998707000000003,26.71449,4.715782999999995,37.3565985
93,143,12,18.887285,28.659576,6.8872849999999985,16.659576,9.772291000000005,23.7734305
93,144,11,20.436222,29.232264,9.436222,18.232264,8.796042,24.834243
93,145,10,8.401936,17.295752,1.5980640000000008,7.295752,8.893816000000001,12.848844
93,146,9,16.921236,25.800873,7.921236,16.800873,8.879636999999999,21.3610545
93,147,8,14.830503,21.61948,6.830503,13.61948,6.788976999999999,18.2249915
93,148,7,11.01152,15.5717125,4.011520000000001,8.5717125,4.560192499999999,13.29161625
93,149,6,7.6715326,15.185902,1.6715326,9.185902,7.5143694,11.4287173
93,150,5,5.5840034,12.666877,0.5840034000000003,7.666877,7.082873599999999,9.1254402
93,151,4,8.689949,15.63151,4.689949,11.63151,6.941561,12.1607295
93,152,3,6.994293,12.840437,3.994293,9.840437,5.846144,9.917365
93,153,2,7.377675,11.250142,5.377675,9.250142,3.872467,9.3139085
93,154,1,4.0150633,8.057234,3.0150632999999996,7.057233999999999,4.0421707,6.0361486499999994
93,155,0,10.225421,10.981201,10.225421,10.981201,0.7557799999999997,10.603311
94,1,257,149.60814,125.34594,107.39186,131.65406000000002,24.262199999999993,137.47704
94,2,256,154.21176,134.3478,101.78824,121.6522,19.86395999999999,144.27978000000002
94,3,255,123.726715,122.18913,131.273285,132.81087,1.5375849999999929,122.9579225
94,4,254,137.07094,129.9128,116.92906,124.0872,7.158140000000003,133.49187
94,5,253,124.27937,107.388016,128.72063,145.611984,16.891354000000007,115.833693
94,6,252,145.7953,148.47137,106.2047,103.52863,2.67607000000001,147.133335
94,7,251,118.8596,112.157234,132.1404,138.84276599999998,6.702365999999998,115.508417
94,8,250,131.78215,128.33739,118.21785,121.66261,3.4447600000000023,130.05977
94,9,249,143.80351,135.10478,105.19649,113.89522,8.698729999999983,139.45414499999998
94,10,248,154.65579,151.3733,93.34421,96.6267,3.2824899999999957,153.014545
94,11,247,135.36507,134.9991,111.63493,112.0009,0.3659700000000043,135.182085
94,12,246,128.9245,128.60353,117.0755,117.39647,0.3209699999999884,128.764015
94,13,245,120.502396,84.271675,124.497604,160.72832499999998,36.230721,102.3870355
94,14,244,132.4529,125.36003,111.5471,118.63997,7.092870000000005,128.906465
94,15,243,127.67346,128.1412,115.32654,114.8588,0.467739999999992,127.90733
94,16,242,131.71202,117.28955,110.28798,124.71045,14.42246999999999,124.500785
94,17,241,150.89168,142.58888,90.10832,98.41112,8.302800000000019,146.74027999999998
94,18,240,117.12306,111.4911,122.87694,128.50889999999998,5.631959999999992,114.30708
94,19,239,114.71739,130.64853,124.28261,108.35147,15.93114,122.68296
94,20,238,141.96613,140.10503,96.03387,97.89497,1.861099999999993,141.03557999999998
94,21,237,136.24329,128.38283,100.75671,108.61717,7.860459999999989,132.31306
94,22,236,152.23396,126.90386,83.76604,109.09614,25.3301,139.56891
94,23,235,153.11191,142.73311,81.88809,92.26689,10.378799999999984,147.92251
94,24,234,155.20209,138.61366,78.79791,95.38634,16.58842999999999,146.907875
94,25,233,157.95946,131.94794,75.04054,101.05206,26.01152000000002,144.9537
94,26,232,145.78197,142.3625,86.21803,89.63749999999999,3.41946999999999,144.072235
94,27,231,143.12808,137.3551,87.87191999999999,93.6449,5.772980000000018,140.24159
94,28,230,136.9943,131.07274,93.0057,98.92726,5.9215599999999995,134.03352
94,29,229,127.6734,130.42363,101.3266,98.57637,2.750230000000002,129.048515
94,30,228,104.79089,85.018036,123.20911,142.981964,19.77285400000001,94.904463
94,31,227,147.17137,144.56815,79.82863,82.43185,2.603219999999993,145.86976
94,32,226,147.48447,132.06577,78.51553000000001,93.93423,15.4187,139.77512
94,33,225,128.23694,109.26887,96.76306,115.73113,18.968069999999997,118.752905
94,34,224,109.6384,112.99601,114.3616,111.00399,3.357609999999994,111.317205
94,35,223,141.77654,128.74586,81.22345999999999,94.25414,13.030680000000018,135.2612
94,36,222,110.54828,115.95889,111.45172,106.04111,5.410609999999991,113.253585
94,37,221,126.92641,125.1247,94.07359,95.8753,1.80171,126.025555
94,38,220,154.18808,130.58194,65.81191999999999,89.41806,23.60614000000001,142.38501000000002
94,39,219,147.21788,144.19014,71.78211999999999,74.80985999999999,3.0277399999999943,145.70401
94,40,218,150.43242,158.1744,67.56757999999999,59.82560000000001,7.741979999999984,154.30341
94,41,217,141.1201,137.60124,75.87989999999999,79.39876000000001,3.518860000000018,139.36067
94,42,216,126.20964,124.40328,89.79036,91.59672,1.806359999999998,125.30646
94,43,215,143.60852,144.54521,71.39148,70.45479,0.9366899999999988,144.076865
94,44,214,138.36823,125.03257,75.63176999999999,88.96743,13.335660000000004,131.7004
94,45,213,148.1076,139.55048,64.89240000000001,73.44952,8.557119999999998,143.82904
94,46,212,132.59831,132.88727,79.40169,79.11273,0.288960000000003,132.74279
94,47,211,144.66595,141.67143,66.33404999999999,69.32857000000001,2.9945200000000227,143.16869
94,48,210,159.29579,152.11519,50.70420999999999,57.88480999999999,7.180599999999998,155.70549
94,49,209,118.22506,114.48973,90.77494,94.51027,3.7353300000000047,116.357395
94,50,208,126.638275,130.22652,81.361725,77.77348,3.588245000000001,128.43239749999998
94,51,207,135.55585,110.11778,71.44415000000001,96.88222,25.438069999999996,122.836815
94,52,206,132.8927,128.24263,73.10730000000001,77.75737000000001,4.6500699999999995,130.56766499999998
94,53,205,130.4046,136.63618,74.59540000000001,68.36382,6.231580000000008,133.52039
94,54,204,129.74466,135.89629,74.25533999999999,68.10371,6.151629999999983,132.820475
94,55,203,159.76398,138.96402,43.23602,64.03598,20.79996,149.364
94,56,202,117.88935,114.59817,84.11065,87.40183,3.291179999999997,116.24376
94,57,201,88.44743,92.59408,112.55257,108.40592,4.146650000000008,90.520755
94,58,200,157.34692,148.38231,42.65307999999999,51.61769000000001,8.964610000000022,152.864615
94,59,199,138.53572,128.68217,60.46428,70.31782999999999,9.853549999999984,133.608945
94,60,198,160.0385,151.65489,37.9615,46.345110000000005,8.383610000000004,155.846695
94,61,197,137.68077,133.5576,59.319230000000005,63.44239999999999,4.123169999999988,135.61918500000002
94,62,196,145.30208,134.40523,50.69792000000001,61.59477000000001,10.89685,139.853655
94,63,195,143.88597,133.61261,51.114030000000014,61.38739000000001,10.273359999999997,138.74928999999997
94,64,194,113.74255,121.763756,80.25745,72.236244,8.021206000000006,117.753153
94,65,193,102.93482,111.66689,90.06518,81.33311,8.732069999999993,107.300855
94,66,192,98.19408,98.49737,93.80592,93.50263,0.303290000000004,98.345725
94,67,191,132.0074,126.818,58.99260000000001,64.182,5.189399999999992,129.4127
94,68,190,125.83302,119.6806,64.16698,70.3194,6.152420000000006,122.75681
94,69,189,152.10893,149.73451,36.89107000000001,39.26549,2.3744199999999864,150.92172
94,70,188,81.11676,99.02742,106.88324,88.97258,17.910660000000007,90.07209
94,71,187,144.02599,143.56706,42.97400999999999,43.43294,0.4589300000000094,143.796525
94,72,186,134.42918,121.751816,51.57082,64.248184,12.677363999999995,128.090498
94,73,185,139.21474,125.52386,45.785259999999994,59.47614,13.690880000000009,132.3693
94,74,184,128.36852,111.22028,55.63148000000001,72.77972,17.148239999999987,119.7944
94,75,183,121.74379,111.180885,61.25621,71.819115,10.562905,116.4623375
94,76,182,127.94244,126.96411,54.057559999999995,55.035889999999995,0.9783299999999996,127.453275
94,77,181,150.81631,154.12294,30.183690000000013,26.87706,3.3066300000000126,152.469625
94,78,180,140.39098,135.59753,39.60901999999999,44.402469999999994,4.793450000000007,137.994255
94,79,179,119.61624,112.30189,59.383759999999995,66.69811,7.314350000000005,115.959065
94,80,178,133.09337,130.13545,44.90663000000001,47.86455000000001,2.9579200000000014,131.61441
94,81,177,128.17525,112.53666,48.824749999999995,64.46334,15.638590000000008,120.355955
94,82,176,152.15675,139.20024,23.843250000000012,36.79975999999999,12.95650999999998,145.678495
94,83,175,129.20358,132.46674,45.79642000000001,42.53326000000001,3.263159999999999,130.83515999999997
94,84,174,122.50625,113.03197,51.493750000000006,60.96803,9.474279999999991,117.76911
94,85,173,108.88726,116.269135,64.11274,56.730864999999994,7.381875000000008,112.5781975
94,86,172,112.585106,103.45104,59.414894,68.54896,9.13406599999999,108.018073
94,87,171,114.48224,109.2827,56.51776,61.717299999999994,5.199539999999999,111.88247
94,88,170,147.22223,136.11124,22.777770000000004,33.88875999999999,11.110989999999989,141.66673500000002
94,89,169,133.04115,136.54683,35.95885000000001,32.45317,3.5056800000000123,134.79399
94,90,168,146.02924,119.00646,21.970760000000013,48.99354,27.022779999999983,132.51785
94,91,167,76.14488,72.796295,90.85512,94.203705,3.348585,74.4705875
94,92,166,116.28079,99.53817,49.71921,66.46183,16.742620000000002,107.90948
94,93,165,106.69852,117.989494,58.30148,47.01050600000001,11.290973999999991,112.344007
94,94,164,144.79199,139.11937,19.20801,24.880629999999996,5.672619999999995,141.95568
94,95,163,130.42378,135.68158,32.576220000000006,27.318420000000003,5.257800000000003,133.05268
94,96,162,113.852715,110.31448,48.147285,51.68552,3.538235,112.0835975
94,97,161,105.93509,98.01413,55.06491,62.985870000000006,7.920960000000008,101.97461
94,98,160,125.83731,116.829735,34.16269,43.170265,9.007575000000005,121.3335225
94,99,159,119.01225,127.271126,39.987750000000005,31.728874000000005,8.258876,123.141688
94,100,158,133.20393,133.62895,24.796069999999983,24.371049999999997,0.4250199999999893,133.41644000000002
94,101,157,83.59924,88.63414,73.40076,68.36586,5.0349000000000075,86.11669
94,102,156,101.2148,107.25178,54.7852,48.74822,6.03698,104.23329
94,103,155,115.882385,121.092224,39.117615,33.907776,5.209839000000002,118.4873045
94,104,154,118.70558,105.95003,35.29442,48.04997,12.75555,112.327805
94,105,153,112.11002,100.30538,40.889979999999994,52.69462,11.804640000000006,106.2077
94,106,152,98.37306,109.19477,53.626940000000005,42.805229999999995,10.82171000000001,103.783915
94,107,151,124.53171,122.18673,26.468289999999996,28.813270000000003,2.3449800000000067,123.35922
94,108,150,118.21945,126.576164,31.780550000000005,23.42383599999999,8.35671400000001,122.397807
94,109,149,93.14078,101.45932,55.85921999999999,47.540679999999995,8.318539999999999,97.30005
94,110,148,112.37373,97.23774,35.626270000000005,50.76226,15.135989999999993,104.805735
94,111,147,125.064,137.73074,21.936000000000007,9.269260000000004,12.666740000000004,131.39737
94,112,146,101.11682,94.18789,44.88318,51.81211,6.928930000000008,97.652355
94,113,145,114.01643,108.09888,30.98357,36.901120000000006,5.917550000000006,111.057655
94,114,144,108.93188,114.240135,35.06811999999999,29.759865000000005,5.308254999999988,111.5860075
94,115,143,126.09946,121.29823,16.900540000000007,21.701769999999996,4.80122999999999,123.698845
94,116,142,113.352646,105.65,28.647354000000007,36.349999999999994,7.702645999999987,109.501323
94,117,141,119.176,98.29911,21.824,42.70089,20.876890000000003,108.737555
94,118,140,126.53106,140.87468,13.468940000000003,0.8746800000000121,14.343620000000016,133.70287000000002
94,119,139,125.48718,118.32394,13.512820000000003,20.676060000000007,7.163240000000002,121.90556
94,120,138,116.7748,123.948875,21.2252,14.051125,7.174075000000002,120.3618375
94,121,137,120.26245,105.43549,16.73755,31.56451,14.82696,112.84897
94,122,136,96.10832,72.366585,39.891679999999994,63.633415,23.74173500000001,84.2374525
94,123,135,107.44562,119.864,27.554379999999995,15.135999999999996,12.41838,113.65481
94,124,134,69.012634,81.635185,64.987366,52.36481499999999,12.622551,75.32390950000001
94,125,133,120.785675,122.61314,12.214325000000002,10.38686,1.8274650000000037,121.6994075
94,126,132,98.96486,103.193245,33.03514,28.806754999999995,4.228385000000003,101.0790525
94,127,131,105.01572,95.77421,25.98428,35.22579,9.241510000000003,100.394965
94,128,130,115.57037,128.10846,14.429630000000005,1.891539999999992,12.538090000000013,121.839415
94,129,129,106.73229,100.00614,22.26770999999999,28.99386,6.726150000000004,103.369215
94,130,128,111.91982,101.4933,16.08018,26.506699999999995,10.426519999999996,106.70656
94,131,127,125.470825,128.88495,1.529174999999995,1.8849500000000037,3.4141249999999985,127.1778875
94,132,126,98.428665,93.62523,27.571335000000005,32.37477,4.803434999999993,96.0269475
94,133,125,92.40014,100.01531,32.59986000000001,24.98469,7.615170000000006,96.207725
94,134,124,114.38654,114.63928,9.613460000000003,9.36072,0.2527400000000028,114.51291
94,135,123,99.10538,93.95503,23.894620000000003,29.044970000000006,5.150350000000003,96.530205
94,136,122,107.86984,111.24209,14.130160000000004,10.757909999999995,3.372250000000008,109.555965
94,137,121,89.730804,73.26717,31.269195999999994,47.73283000000001,16.463634000000013,81.498987
94,138,120,84.472534,88.2006,35.527466000000004,31.79940000000001,3.7280659999999983,86.336567
94,139,119,106.84186,69.17425,12.158140000000005,49.82575,37.66761,88.008055
94,140,118,110.018906,135.17288,7.981093999999999,17.172879999999992,25.15397399999999,122.595893
94,141,117,119.20984,122.79829,2.20984,5.798289999999994,3.5884499999999946,121.004065
94,142,116,89.18411,80.604515,26.815889999999996,35.395484999999994,8.579594999999998,84.89431250000001
94,143,115,130.73024,118.19086,15.730240000000007,3.1908600000000007,12.539380000000008,124.46055
94,144,114,118.00261,129.89163,4.002610000000004,15.891629999999992,11.889019999999988,123.94712
94,145,113,100.639145,118.17981,12.360855,5.179810000000003,17.540665000000004,109.4094775
94,146,112,106.785416,91.76063,5.214584000000002,20.23936999999999,15.024785999999992,99.273023
94,147,111,96.32156,101.1484,14.678439999999997,9.851600000000005,4.82683999999999,98.73498
94,148,110,109.62767,119.88835,0.3723300000000051,9.888350000000004,10.260680000000008,114.75801
94,149,109,83.96205,88.22317,25.037949999999995,20.776830000000004,4.261119999999991,86.09261000000001
94,150,108,112.24505,116.12832,4.245050000000006,8.128320000000002,3.883269999999996,114.186685
94,151,107,90.33696,104.148964,16.663039999999995,2.8510359999999935,13.812004000000002,97.242962
94,152,106,90.54403,91.21493,15.455969999999994,14.785070000000005,0.670899999999989,90.87948
94,153,105,87.95303,75.32162,17.04697,29.678380000000004,12.631410000000002,81.637325
94,154,104,59.651875,86.88462,44.348125,17.115380000000002,27.232745,73.2682475
94,155,103,90.083984,97.30997,12.916016,5.690029999999993,7.225986000000006,93.696977
94,156,102,74.29941,66.321976,27.700590000000005,35.67802399999999,7.977433999999988,70.310693
94,157,101,83.18232,71.233025,17.817679999999996,29.766975,11.949295000000006,77.2076725
94,158,100,85.87804,86.93825,14.12196,13.061750000000004,1.060209999999998,86.40814499999999
94,159,99,62.513447,52.5996,36.486553,46.4004,9.913846999999995,57.5565235
94,160,98,66.85675,55.274845,31.143249999999995,42.725155,11.581905000000006,61.0657975
94,161,97,94.02873,96.114624,2.971270000000004,0.8853759999999937,2.0858940000000104,95.071677
94,162,96,84.02479,81.57464,11.975210000000004,14.425359999999998,2.4501499999999936,82.79971499999999
94,163,95,69.63166,71.00193,25.368340000000003,23.99807,1.370270000000005,70.316795
94,164,94,77.63698,76.74894,16.363020000000006,17.251059999999995,0.8880399999999895,77.19296
94,165,93,86.578964,95.39069,6.421036000000001,2.3906900000000064,8.811726000000007,90.984827
94,166,92,62.052933,63.258347,29.947066999999997,28.741653,1.2054139999999975,62.655640000000005
94,167,91,96.17343,99.27451,5.173429999999996,8.274510000000006,3.1010800000000103,97.72397
94,168,90,80.61139,79.778175,9.38861,10.221824999999995,0.8332149999999956,80.1947825
94,169,89,69.21317,62.69785,19.786829999999995,26.302149999999997,6.515320000000003,65.95551
94,170,88,85.55418,95.32503,2.4458199999999977,7.325029999999998,9.770849999999996,90.439605
94,171,87,72.687836,66.4619,14.312163999999996,20.5381,6.225936000000004,69.57486800000001
94,172,86,82.87971,74.15485,3.120289999999997,11.845150000000004,8.724860000000007,78.51728
94,173,85,79.17612,107.40031,5.823880000000003,22.400310000000005,28.224190000000007,93.288215
94,174,84,59.22749,67.674736,24.772509999999997,16.325264000000004,8.447245999999993,63.451113
94,175,83,47.759686,53.512726,35.240314,29.487274,5.753039999999999,50.636206
94,176,82,78.63386,74.64906,3.3661400000000015,7.350939999999994,3.984799999999993,76.64146
94,177,81,79.67006,85.78947,1.3299399999999937,4.789469999999994,6.119409999999988,82.729765
94,178,80,67.83714,65.6897,12.162859999999997,14.310299999999998,2.147440000000003,66.76342
94,179,79,85.8354,103.91439,6.835400000000007,24.914389999999997,18.07898999999999,94.874895
94,180,78,67.634026,80.93077,10.365973999999994,2.930769999999995,13.29674399999999,74.282398
94,181,77,54.056892,64.76598,22.943108,12.23402,10.709088,59.411435999999995
94,182,76,68.99995,84.40235,7.000050000000002,8.402349999999998,15.4024,76.70115
94,183,75,51.27698,61.11555,23.72302,13.88445,9.838569999999995,56.196265
94,184,74,74.06172,85.14243,0.061719999999994,11.142430000000004,11.08071000000001,79.602075
94,185,73,64.21538,92.377235,8.784620000000004,19.377235,28.161855000000003,78.2963075
94,186,72,55.359333,56.80976,16.640667,15.190240000000005,1.4504269999999977,56.0845465
94,187,71,61.266876,70.7726,9.733123999999997,0.2274000000000029,9.505723999999994,66.019738
94,188,70,38.74583,42.718197,31.25417,27.281802999999996,3.9723670000000055,40.7320135
94,189,69,52.01684,43.417404,16.983159999999998,25.582596,8.599436000000004,47.717122
94,190,68,61.42924,114.01084,6.57076,46.01084,52.5816,87.72004
94,191,67,53.83045,80.96439,13.16955,13.964389999999996,27.133939999999996,67.39742
94,192,66,56.64649,60.446564,9.35351,5.553435999999998,3.800074000000002,58.546527
94,193,65,55.683876,60.058655,9.316124000000002,4.941344999999998,4.374779000000004,57.8712655
94,194,64,44.32467,42.53585,19.67533,21.464149999999997,1.788819999999994,43.43026
94,195,63,46.42542,60.64738,16.574579999999997,2.3526200000000017,14.221959999999996,53.5364
94,196,62,42.424137,41.35333,19.575863,20.64667,1.070807000000002,41.8887335
94,197,61,50.19616,51.67931,10.80384,9.32069,1.483150000000002,50.937735
94,198,60,64.39821,63.321053,4.398210000000006,3.321052999999999,1.0771570000000068,63.859631500000006
94,199,59,50.50933,55.95204,8.490670000000001,3.0479600000000033,5.442709999999998,53.230684999999994
94,200,58,46.39565,46.168262,11.604349999999997,11.831738,0.2273880000000048,46.281956
94,201,57,39.475876,58.79623,17.524124,1.796230000000001,19.320354,49.136053
94,202,56,36.513527,32.37198,19.486472999999997,23.62802,4.141547000000003,34.4427535
94,203,55,33.889378,38.699482,21.110622,16.300517999999997,4.810104000000003,36.294430000000006
94,204,54,48.54736,51.137413,5.452640000000002,2.8625869999999978,2.5900530000000046,49.8423865
94,205,53,44.859806,58.24765,8.140194000000001,5.24765,13.387844,51.553728
94,206,52,36.7565,41.540787,15.243499999999996,10.459212999999998,4.784286999999999,39.148643500000006
94,207,51,32.292767,32.37962,18.707233,18.620379999999997,0.0868530000000049,32.3361935
94,208,50,39.762127,37.583874,10.237873,12.416125999999998,2.178252999999998,38.6730005
94,209,49,55.858627,62.325035,6.8586269999999985,13.325035,6.466408000000001,59.091831
94,210,48,27.042433,27.763784,20.957567,20.236216,0.7213510000000021,27.4031085
94,211,47,32.804176,32.464417,14.195824000000002,14.535583000000004,0.3397590000000008,32.6342965
94,212,46,26.976452,43.19823,19.023548,2.8017699999999977,16.221778000000004,35.087341
94,213,45,35.71578,26.524792,9.284219999999998,18.475208,9.190988,31.120286
94,214,44,32.31923,55.04854,11.680770000000004,11.048540000000004,22.729310000000005,43.683885
94,215,43,26.175245,30.451008,16.824755,12.548991999999998,4.275763000000001,28.313126500000003
94,216,42,39.97958,42.399055,2.0204200000000014,0.399054999999997,2.4194749999999985,41.1893175
94,217,41,33.99178,30.524158,7.0082200000000014,10.475842,3.467621999999998,32.257969
94,218,40,47.08443,38.165768,7.084429999999998,1.834232,8.918661999999998,42.625099
94,219,39,26.148705,22.375628,12.851295,16.624372,3.7730770000000007,24.2621665
94,220,38,25.690529,27.007236,12.309470999999998,10.992764,1.3167069999999974,26.3488825
94,221,37,29.322124,27.354929,7.677876000000001,9.645071000000002,1.967195,28.3385265
94,222,36,22.199482,24.396936,13.800518,11.603064,2.1974540000000005,23.298209
94,223,35,19.864998,18.148361,15.135002,16.851639,1.7166369999999986,19.0066795
94,224,34,19.805012,21.779053,14.194988,12.220947,1.9740409999999995,20.7920325
94,225,33,27.051903,22.240366,5.948097000000001,10.759633999999998,4.811536999999998,24.6461345
94,226,32,22.329088,27.78802,9.670912,4.2119800000000005,5.458932000000001,25.058554
94,227,31,23.262438,21.554546,7.737562,9.445454000000002,1.707892000000001,22.408492
94,228,30,15.184973,20.37618,14.815027,9.623819999999998,5.191207000000002,17.780576500000002
94,229,29,19.57826,23.922222,9.42174,5.077777999999999,4.343962000000001,21.750241000000003
94,230,28,22.023876,30.165672,5.976123999999999,2.1656720000000007,8.141796,26.094774
94,231,27,21.89364,29.577415,5.106359999999999,2.5774149999999985,7.683774999999997,25.7355275
94,232,26,19.415916,24.172935,6.584084000000001,1.827065000000001,4.757019,21.7944255
94,233,25,21.094028,22.44213,3.9059719999999984,2.557870000000001,1.3481019999999972,21.768079
94,234,24,18.68981,14.615469,5.310189999999999,9.384531,4.074341000000002,16.6526395
94,235,23,12.436647,17.155893,10.563353,5.844107000000001,4.719245999999998,14.79627
94,236,22,8.54345,8.842196,13.45655,13.157804,0.2987459999999995,8.692823
94,237,21,16.94521,17.736977,4.054790000000001,3.2630230000000005,0.7917670000000001,17.3410935
94,238,20,17.395617,19.648155,2.6043829999999986,0.3518450000000008,2.2525379999999977,18.521886
94,239,19,11.145809,13.202698,7.854191,5.797302,2.056889,12.1742535
94,240,18,9.2995,9.857571,8.7005,8.142429,0.558071,9.5785355
94,241,17,11.4426365,16.911125,5.557363499999999,0.0888750000000015,5.468488499999998,14.17688075
94,242,16,14.976044,15.75777,1.023956,0.2422299999999992,0.7817260000000008,15.366907
94,243,15,12.720622,9.580307,2.2793779999999995,5.4196930000000005,3.140315000000001,11.1504645
94,244,14,13.281887,9.866828,0.7181130000000007,4.133172,3.4150589999999994,11.5743575
94,245,13,13.143215,16.915691,0.1432149999999996,3.915690999999999,3.7724759999999993,15.029453
94,246,12,13.719148,3.7599912,1.7191480000000006,8.2400088,9.9591568,8.7395696
94,247,11,10.802503,8.3291855,0.1974970000000002,2.6708145000000005,2.4733175000000003,9.56584425
94,248,10,13.089219,15.345254,3.089219,5.345254000000001,2.2560350000000007,14.2172365
94,249,9,12.225088,9.809923,3.2250879999999995,0.8099229999999995,2.415165,11.0175055
94,250,8,9.000264,5.1725082,1.0002639999999996,2.8274918,3.8277557999999994,7.0863861
94,251,7,12.83753,7.749955,5.837529999999999,0.7499549999999999,5.087574999999999,10.2937425
94,252,6,8.684922,7.5364447,2.6849220000000003,1.5364446999999997,1.1484773000000006,8.11068335
94,253,5,10.425922,3.5593946,5.425922,1.4406054,6.8665274,6.9926583
94,254,4,7.2735476,3.9244215,3.2735475999999997,0.0755785000000002,3.3491261,5.59898455
94,255,3,9.401668,10.288805,6.401668000000001,7.288805,0.8871369999999992,9.8452365
94,256,2,8.036039,7.0868397,6.036039000000001,5.0868397,0.949199300000001,7.561439350000001
94,257,1,9.181276,3.1045709,8.181276,2.1045709,6.0767051,6.1429234500000005
94,258,0,7.975838,3.8254993,7.975838,3.8254993,4.150338700000001,5.90066865
95,1,282,172.99313,202.14395,109.00687,79.85605000000001,29.15081999999998,187.56854
95,2,281,151.09749,167.92618,129.90251,113.07382,16.828689999999995,159.511835
95,3,280,165.3408,173.52339,114.6592,106.47661,8.182590000000005,169.432095
95,4,279,174.41908,176.81682,104.58092,102.18318,2.397739999999999,175.61795
95,5,278,168.94075,178.75188,109.05925,99.24812,9.811129999999991,173.846315
95,6,277,177.17494,178.7587,99.82506,98.2413,1.5837600000000125,177.96681999999998
95,7,276,163.90459,172.9127,112.09541,103.0873,9.008109999999988,168.408645
95,8,275,149.56084,164.76375,125.43916,110.23625,15.202909999999974,157.162295
